,youtuber,subscribers,name,upload_date,hits,likes_num,dislikes_num
0,강쉪 - YouTube,구독자 19.5만명,"나물이 짤때는 이런방법으로 해보세요. 시금치 무침~  [강쉪] korea food recipe, spinach tofu salad",2019. 10. 20.,"7,177회",241개,5개
0,강쉪 - YouTube,구독자 19.5만명,"식당 잡채밥 느낌나게 만드는법~ 이걸 넣어보세요.[강쉪] korea food recipe,  Glass noodles stir - fried with rice",2019. 10. 18.,"10,399회",315개,8개
0,강쉪 - YouTube,구독자 19.5만명,"석류 쉽게 까는법, 석류청 만드는법, 감기예방, 갱년기 여성에 좋아요. [강쉪]  Pomegranate extract, Pomegranate tea",2019. 10. 16.,"25,056회",387개,5개
0,강쉪 - YouTube,구독자 19.5만명,"밥도둑!! 배추겉절이 만들었습니다. 라면 끓였습니다.^^ [강쉪] korea food recipe, Fresh kimchi recipe",2019. 10. 15.,"12,115회",371개,8개
0,강쉪 - YouTube,구독자 19.5만명,"쌀쌀할때는 애호박국 끓여부세요. 몸도 마음도 따뜻~ [강쉪] korea food recipe, zucchini soup",2019. 10. 13.,"62,397회",919개,17개
0,강쉪 - YouTube,구독자 19.5만명,"고급스런~ 소고기 연근조림 만들었어요.^^ 참 맛있습니다. [강쉪] korea food recipe, Braised Beef, Lotus Roots",2019. 10. 11.,"6,814회",222개,3개
0,강쉪 - YouTube,구독자 19.5만명,"이런 고급진 표고버섯 요리 어떠신가요? 탕수육 맛있습니다. [강쉪] korea food recipe,  Crispy sweet and Sour mushroom",2019. 10. 10.,"9,107회",257개,5개
0,강쉪 - YouTube,구독자 19.5만명,"고기 2배 맛있어지는 고기소스 3가지~ 참소스, 파절이, 새우젓 [강쉪]korea food recipe, pan fry  pork sauce recipe",2019. 10. 8.,"10,084회",251개,5개
0,강쉪 - YouTube,구독자 19.5만명,"감자와 치즈의 만남 , 만들어보세요. 맛있습니다. [강쉪] korea food recipe,  potato cheese cake recipe",2019. 10. 6.,"55,183회",1.1천개,27개
0,강쉪 - YouTube,구독자 19.5만명,"든든한 겨울나기~ 생강청 장만하세요. [강쉪]  korea food recipe,  ginger tea using honey.",2019. 10. 4.,"182,893회",2.1천개,89개
0,강쉪 - YouTube,구독자 19.5만명,"무우 1개 깍두기 담그는법~ 소박하고, 맛있게~ [강쉪] korea food recipe, radish kimchi",2019. 10. 2.,"17,412회",508개,13개
0,강쉪 - YouTube,구독자 19.5만명,"쌀쌀할때는 황태미역국이 정답니다. 시원합니다~ [강쉪] korea food recipe, Seaweed Soup with pollack",2019. 10. 1.,"12,131회",365개,2개
0,강쉪 - YouTube,구독자 19.5만명,"쌀쌀할때는 00육개장 끓여보세요. 가성비 최고!! [강쉪]korea food recipe, Spicy Mushrooms Soup",2019. 9. 30.,"54,761회",996개,24개
0,강쉪 - YouTube,구독자 19.5만명,"이런~ 오징어 볶음 꿀맛입니다. 술안주로 반찬으로 강추!! [강쉪] korea food recipe, Spicy Stir-fried Squid",2019. 9. 28.,"8,923회",323개,5개
0,강쉪 - YouTube,구독자 19.5만명,"진정~ 밥도둑 고추다짐, 만능 양념장입니다.  [강쉪] korea food recipe, gochu dadegi:Spicy Chili Pepper Sauce",2019. 9. 26.,"329,774회",3.4천개,159개
0,강쉪 - YouTube,구독자 19.5만명,"아삭하고 고소한 양배추전 만들었습니다. [강쉪]  korea food recipe, Cabbage pancakes",2019. 9. 25.,"58,380회",812개,18개
0,강쉪 - YouTube,구독자 19.5만명,"ENG sub] 오늘은 메론을 먹었습니다. 달큰합니다. [강쉪] korea food recipe, How to cut a melon",2019. 9. 24.,"1,971회",73개,2개
0,강쉪 - YouTube,구독자 19.5만명,"오늘은 고추튀김을 먹었습니다. 자꾸 손이갑니다. [강쉪] korea food recipe, how to make fried peppers",2019. 9. 22.,"108,633회",1.5천개,41개
0,강쉪 - YouTube,구독자 19.5만명,"이런~ 가지 고추장 구이, 장어구이 맛이 납니다. [강쉪]  korea food recipe, Grilled eggplant red pepper paste",2019. 9. 20.,"13,669회",450개,8개
0,강쉪 - YouTube,구독자 19.5만명,가장 오래가는~ 감자보관법~ 꿀팁!! [강쉪] method of storing potatoes,2019. 9. 19.,"18,182회",374개,14개
0,강쉪 - YouTube,구독자 19.5만명,"감칠맛 풍부한 고추장 양념장 만들어 봤습니다. 밥에 비비면 꿀맛!  [강쉪] korea food recipe, red pepper paste",2019. 9. 17.,"4,101회",221개,3개
0,강쉪 - YouTube,구독자 19.5만명,"노각으로 시원한 국을 끓여보세요. 만족 하실겁니다.[강쉪] Koera food recipe, old cucumber soup.",2019. 9. 15.,"6,209회",186개,3개
0,강쉪 - YouTube,구독자 19.5만명,"이런 노각요리는 어떠신가요? 아삭, 고소~ [강쉪] Korea food recipe, old cucumber pancake",2019. 9. 11.,"5,900회",117개,4개
0,강쉪 - YouTube,구독자 19.5만명,"이런 고구마줄기 볶음은 어떠신가요? 고소하게~ [강쉪] Korean food recipe, Stir-fried sweet potato stems",2019. 9. 10.,"31,682회",441개,11개
0,강쉪 - YouTube,구독자 19.5만명,"이런 간단한 잡채는 어떠신가요? 맛은 풍성~ [강쉪] korea food recipe, Glass noodles stir fried with vegetables",2019. 9. 7.,"97,473회",1.5천개,82개
0,강쉪 - YouTube,구독자 19.5만명,"도라지 무침에 이걸~ 넣어보세요. 맛있습니다. [강쉪] korea food recipe, Spicy bellflower root , cucumber, whelk",2019. 9. 6.,"17,272회",442개,6개
0,강쉪 - YouTube,구독자 19.5만명,"깻잎전 이렇게 만들어보세요. 스팸넣고 맛있게~ [강쉪] Korea fodd recipe,  Making  Perilla Leaf tofu pancake",2019. 9. 4.,"508,902회",7천개,216개
0,강쉪 - YouTube,구독자 19.5만명,"집에서 밥도둑~ 고구마순 갈치조림 황금레시피 [강쉪] Korea food recipe,  braised cutlassfish with sweet potato sprout",2019. 9. 2.,"6,487회",220개,3개
0,강쉪 - YouTube,구독자 19.5만명,"집에서~ 맛있는 고추전 만들기. 손이가는 감칠맛 풍부한~ [강쉪] korean food recipe, green chili pancake",2019. 8. 30.,"114,301회",2.8천개,63개
0,강쉪 - YouTube,구독자 19.5만명,"집에서 밥도둑~ 깻잎김치 만들기. 된장넣고 입에 짝 붙게 [강쉪] Korea food recipe, Making  perilla leaf kimchi",2019. 8. 29.,"49,638회",1.2천개,23개
0,강쉪 - YouTube,구독자 19.5만명,집에서 고소한~ 베이컨 까르보나라 만들기. [강쉪]  How to make Carbonara recipe,2019. 8. 27.,"7,055회",195개,3개
0,강쉪 - YouTube,구독자 19.5만명,"집에서 바삭,촉촉~ 감자채전 만들기 [강쉪] Korea food recipe, crispy potato bacon pancakes",2019. 8. 24.,"8,884회",286개,2개
