,youtuber,subscribers,name,upload_date,hits,likes_num,dislikes_num
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,쫄깃한 표고버섯과 매콤아삭 꽈리고추볶음_ 쉽고 간단하게 맛있게!,2019. 11. 6.,"8,229회",180개,3개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,줄서서 먹는 김치 김밥 집에서 맛있게 만드는 법_ 계속 먹게 되는 마성의 맛,2019. 11. 4.,"878,847회",4.9천개,184개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,고등어무조림 맛있게 만드는 법_ 감칠맛 끝내주는 양념과 살살녹는 잘익은 무,2019. 11. 2.,"78,127회",892개,27개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,순두부찌개 맛있게 끓이는 법_ 얼큰하면서 부드러운 마성의 매력,2019. 10. 31.,"35,143회",551개,14개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,사과를 이용한 간단하고 맛있는 3가지 요리,2019. 10. 30.,"5,537회",88개,7개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,대박집 김치찌개 비법_ 역대급 레시피,2019. 10. 28.,"811,254회",7.2천개,410개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,배꿀찜(배숙) 만드는 법_ 환절기 건강 맛있게 지키는 최고의 레시피,2019. 10. 26.,"7,314회",136개,1개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,연근조림 맛있게 만드는 법_ 쫀득한 식감을 살려주는 쉽고 간단한 레시피,2019. 10. 25.,"26,160회",330개,18개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,속풀리는 콩나물 국밥 맛있게 끓이는 법_ 뜨끈한 국밥 든든하게,2019. 10. 23.,"169,588회",1.7천개,41개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,대박 맛있는 추억의 옛날돈까스 만들기 #소스까지 완벽,2019. 10. 21.,"23,580회",336개,13개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,고등어 비린맛 없이_ 맛있게 굽는 3가지 방법,2019. 10. 19.,"8,936회",165개,3개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,진짜 분식집보다 맛있는 떡볶이 만들기_ #인생 레시피,2019. 10. 18.,"430,312회",5.1천개,184개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,밥 없는 김밥_ 깔끔하고 맛있는 다이어트 김밥 만들기,2019. 10. 16.,"267,502회",3.6천개,95개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,육개장 맛있게 끓이는법_ 얼큰한 국물이 끝내주는 레시피,2019. 10. 14.,"7,224회",156개,1개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,고급진 손님초대요리/해산물요리 6가지 이렇게 하면 끝장남,2019. 10. 12.,"113,636회",1.5천개,58개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,"소고기 미역국 맛있게 끓이는 법, 시원한 국물맛의 비법 공개",2019. 10. 11.,"578,451회",4.2천개,181개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,수미네 반찬 '닭볶음탕' 만드는 법_ 역대급 초간단 레시피,2019. 10. 10.,"94,502회",872개,49개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,"파김치 맛있게 담그는 법, 쉽고 간단한 황금레시피",2019. 10. 9.,"5,631회",149개,5개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,찜닭보다 맛있는 조림닭 역대급 레시피_ 쉽고 간단한데 꿀맛보장,2019. 10. 8.,"819,391회",1.2만개,261개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,냉면집 알바생이 추천하는 진짜 냉면맛집,2019. 10. 6.,"5,426회",103개,4개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,가을철 보양식 끝판왕 '불낙전골' 맛있게 만드는 법,2019. 10. 5.,"5,841회",120개,3개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,만원으로 5가지 반찬만들기 #5 with 간장불고기,2019. 10. 4.,"5,845회",220개,2개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,마음에 안정을 주는 기분좋은 향의 커피 나눔 이벤트,2019. 10. 2.,835회,66개,0개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,현지인이 추천하는 육회비빔밥 최고의 맛집,2019. 9. 30.,"2,532회",46개,3개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,대박 맛있는 김밥 만들기 #소풍#나들이 feat. 삼겹살김밥,2019. 9. 29.,"16,692회",367개,12개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,"가지?고추? 가지고추! 항암, 고혈압, 당뇨, 눈건강에 좋은 보약 레시피",2019. 9. 28.,"2,758회",60개,1개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,"명절음식의 별미! 최고의 '전찌개' 끓이는법, 역대급 꿀맛보장 레시피",2019. 9. 27.,"2,921회",53개,1개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,당신의 채널이 안전해지는 법,2019. 9. 27.,"1,182회",86개,2개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,"추석/명절 탕국 맛있게 끓이는 법, 쉽지만 정성가득한 레시피",2019. 9. 10.,"24,536회",185개,7개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,"#추석, '로맨틱', 튀김, '성공적'으로 만들기",2019. 9. 8.,"96,111회",972개,34개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,"아삭하고 감칠맛 나는 깍두기 쉽게 담는 법, 간단하지만 맛있는 황금레시피",2019. 9. 7.,"26,837회",278개,8개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,"추석맞이 명절 인기만점 초간단 꼬치전 만드는 법, 쉽고 간단한데 정말 맛있어요",2019. 9. 6.,"106,381회",705개,25개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,"수미네반찬 '장칼국수' 만드는 법, 얼큰하고 뜨끈한 국물이 땡길 때 쉽고 간단하게 후다닥 황금레시피",2019. 9. 5.,"10,899회",100개,5개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,"수미네반찬 '감자탕' 만드는 법, 뼈다귀해장국/감자탕집보다 맛있는 황금레시피 How to make Korean Pork Back-bone Stew",2019. 9. 4.,"155,150회",925개,48개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,"추석/명절음식 모듬전 끝판왕 레시피, 쉽고 간단하게 명절전 마스터하기",2019. 9. 3.,"324,173회",2.9천개,164개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,"추석음식 고민해결 레시피, 정갈하고 맛있는 명절음식 만들기",2019. 9. 1.,"214,372회",1.8천개,151개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,"바삭한 멸치볶음 만드는 법, 눅눅한 멸치는 이제 그만! 쉽고 간단한 최고의 레시피",2019. 8. 30.,"9,599회",210개,11개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,"수미네 반찬 '파불고기' 만드는 법, 쉽고 간단한데 맛있기까지! 김수미표 황금레시피",2019. 8. 29.,"63,232회",474개,19개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,"수미네 반찬 '문어해물찜' 만드는 법, 스태미나 끝판왕 선선한 날씨에 먹기 좋아요",2019. 8. 28.,"26,139회",181개,5개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,"아삭한 배추김치/배추겉절이 담그는 법, 추석 때 맛있는 김치먹어요 쉽고 간단한 레시피",2019. 8. 27.,"259,334회",2천개,98개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,"열무얼갈이 물김치 맛있게 담는 법, 쉽고 간단하게 가을까지 먹을 수 있어요",2019. 8. 26.,"85,777회",781개,43개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,고급진 손님초대요리/집들이 음식 만들기 이렇게 하면 끝장남,2019. 8. 25.,"2,464,756회",4만개,1.2천개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,"수미네반찬 '두부전골' 만드는 법, 깔끔하면서 시원한 국물이 예술인 김수미표 황금레시피",2019. 8. 22.,"10,975회",123개,3개
