,youtuber,subscribers,name,upload_date,hits,likes_num,dislikes_num
0,만개의레시피 10K Recipe - YouTube,구독자 35.6만명,SUB) 디저트는 항상 볶음밥이지~! 곱창먹고 밥 안볶아 먹으면 서운해 ~! 곱창볶음밥 ★ [만개의레시피],2019. 10. 30.,"4,421회",54개,0개
0,만개의레시피 10K Recipe - YouTube,구독자 35.6만명,"미세먼지 때문에 고생하는 기관지를 지켜줘, 도라지청 [만개의레시피]",2019. 10. 29.,"1,241회",29개,0개
0,만개의레시피 10K Recipe - YouTube,구독자 35.6만명,SUB) 깻잎이 들어간 참치김밥은 식상해 맛집레시피 묵은지참치김밥 ★ [만개의레시피],2019. 10. 29.,"4,229회",94개,3개
0,만개의레시피 10K Recipe - YouTube,구독자 35.6만명,🔥 홍합이 입벌리는 최고의 순간 홍합탕 레시피 🔥 [만개의레시피],2019. 10. 29.,"2,628회",64개,0개
0,만개의레시피 10K Recipe - YouTube,구독자 35.6만명,SUB) 할로윈이라고 호박은 지겹자나~! 할로윈 묘비 케이크 ★ [만개의레시피],2019. 10. 29.,"1,095회",19개,2개
0,만개의레시피 10K Recipe - YouTube,구독자 35.6만명,우리 아이들 영양 간식 만들어볼까요? 견과류 강정 [만개의레시피],2019. 10. 29.,838회,17개,0개
0,만개의레시피 10K Recipe - YouTube,구독자 35.6만명,SUB) 편의점레시피로 하는 얼큰한 김치어묵국밥 ★ [만개의레시피],2019. 10. 28.,"2,837회",59개,0개
0,만개의레시피 10K Recipe - YouTube,구독자 35.6만명,🔥 효리처럼 먹는 캠핑요리 오늘의식단 🔥 [만개의레시피],2019. 10. 28.,"3,197회",56개,0개
0,만개의레시피 10K Recipe - YouTube,구독자 35.6만명,SUB) 떠나간 별다방의 단호박라떼위드샷 [만개의레시피],2019. 10. 28.,"1,913회",41개,2개
0,만개의레시피 10K Recipe - YouTube,구독자 35.6만명,식탁에서의…. 반찬은 어디에 담아야 좋지??? 엄마의밥상 # 그릇활용법 [만개의레시피],2019. 10. 28.,"1,075회",26개,0개
0,만개의레시피 10K Recipe - YouTube,구독자 35.6만명,엄마의 사랑을 듬뿍 담은 차조바나나미음으로 맛과 영양 모두 아이에게 선물해보세요 ★[만개의레시피],2019. 10. 27.,621회,9개,0개
0,만개의레시피 10K Recipe - YouTube,구독자 35.6만명,SUB)  콩나물밥 l 한식자격증 실기 l 시험시간 30분 [만개의레시피],2019. 10. 27.,"2,729회",61개,1개
0,만개의레시피 10K Recipe - YouTube,구독자 35.6만명,🔥 맑아지는 미역과 다시마의 모든 것 🔥 [만개의레시피],2019. 10. 27.,"1,820회",35개,1개
